Record,Date & Time, Int temp, Int pressure, Dome temp,
1410310,2/26/23 8:32 AM,5.16E+01,3.34E+00,1.47E+02,0.00E+00
1410311,2/26/23 8:33 AM,5.06E+01,3.33E+00,1.47E+02,0.00E+00
1410312,2/26/23 8:34 AM,5.31E+01,3.33E+00,1.47E+02,0.00E+00
1410313,2/26/23 8:35 AM,5.31E+01,3.33E+00,1.47E+02,0.00E+00
1410314,2/26/23 8:36 AM,5.18E+01,3.33E+00,1.47E+02,0.00E+00
1410315,2/26/23 8:37 AM,5.14E+01,3.33E+00,1.47E+02,0.00E+00
1410316,2/26/23 8:38 AM,5.09E+01,3.33E+00,1.47E+02,0.00E+00
1410317,2/26/23 8:39 AM,5.07E+01,3.32E+00,1.46E+02,0.00E+00
1410318,2/26/23 8:40 AM,5.19E+01,3.33E+00,1.47E+02,0.00E+00
1410319,2/26/23 8:41 AM,5.36E+01,3.32E+00,1.47E+02,0.00E+00
1410320,2/26/23 8:42 AM,5.30E+01,3.33E+00,1.47E+02,0.00E+00
1410321,2/26/23 8:43 AM,5.30E+01,3.33E+00,1.46E+02,0.00E+00
1410322,2/26/23 8:44 AM,5.32E+01,3.32E+00,1.47E+02,0.00E+00
1410323,2/26/23 8:45 AM,5.23E+01,3.32E+00,1.46E+02,0.00E+00
1410324,2/26/23 8:46 AM,5.34E+01,3.31E+00,1.46E+02,0.00E+00
1410325,2/26/23 8:47 AM,5.33E+01,3.31E+00,1.46E+02,0.00E+00
1410326,2/26/23 8:48 AM,5.41E+01,3.33E+00,1.46E+02,0.00E+00
1410327,2/26/23 8:49 AM,5.33E+01,3.32E+00,1.46E+02,0.00E+00
1410328,2/26/23 8:50 AM,5.21E+01,3.32E+00,1.46E+02,0.00E+00
1410329,2/26/23 8:51 AM,5.25E+01,3.31E+00,1.46E+02,0.00E+00
1410330,2/26/23 8:52 AM,5.32E+01,3.31E+00,1.46E+02,0.00E+00
1410331,2/26/23 8:53 AM,5.33E+01,3.31E+00,1.46E+02,0.00E+00
1410332,2/26/23 8:54 AM,5.36E+01,3.31E+00,1.46E+02,0.00E+00
1410333,2/26/23 8:55 AM,5.26E+01,3.32E+00,1.46E+02,0.00E+00
1410334,2/26/23 8:56 AM,5.28E+01,3.31E+00,1.46E+02,0.00E+00
1410335,2/26/23 8:57 AM,5.27E+01,3.31E+00,1.46E+02,0.00E+00
1410336,2/26/23 8:58 AM,5.31E+01,3.31E+00,1.46E+02,0.00E+00
1410337,2/26/23 8:59 AM,5.19E+01,3.31E+00,1.46E+02,0.00E+00
1410338,2/26/23 9:00 AM,5.26E+01,3.31E+00,1.46E+02,0.00E+00
1410339,2/26/23 9:01 AM,5.18E+01,3.31E+00,1.46E+02,0.00E+00
1410340,2/26/23 9:02 AM,5.17E+01,3.30E+00,1.46E+02,0.00E+00
1410341,2/26/23 9:03 AM,5.30E+01,3.30E+00,1.46E+02,0.00E+00
1410342,2/26/23 9:04 AM,5.14E+01,3.29E+00,1.46E+02,0.00E+00
1410343,2/26/23 9:05 AM,5.18E+01,3.29E+00,1.46E+02,0.00E+00
1410344,2/26/23 9:06 AM,5.12E+01,3.28E+00,1.46E+02,0.00E+00
1410345,2/26/23 9:07 AM,5.08E+01,3.28E+00,1.46E+02,0.00E+00
1410346,2/26/23 9:08 AM,5.00E+01,3.29E+00,1.46E+02,0.00E+00
1410347,2/26/23 9:09 AM,4.99E+01,3.28E+00,1.46E+02,0.00E+00
1410348,2/26/23 9:10 AM,4.96E+01,3.28E+00,1.46E+02,0.00E+00
1410349,2/26/23 9:11 AM,4.97E+01,3.28E+00,1.46E+02,0.00E+00
1410350,2/26/23 9:12 AM,4.98E+01,3.27E+00,1.46E+02,0.00E+00
1410351,2/26/23 9:13 AM,4.93E+01,3.27E+00,1.46E+02,0.00E+00
1410352,2/26/23 9:14 AM,4.97E+01,3.28E+00,1.46E+02,0.00E+00
1410353,2/26/23 9:15 AM,4.90E+01,3.26E+00,1.46E+02,0.00E+00
1410354,2/26/23 9:16 AM,4.85E+01,3.27E+00,1.46E+02,0.00E+00
1410355,2/26/23 9:17 AM,4.89E+01,3.28E+00,1.46E+02,0.00E+00
1410356,2/26/23 9:18 AM,4.86E+01,3.28E+00,1.46E+02,0.00E+00
1410357,2/26/23 9:19 AM,4.92E+01,3.28E+00,1.46E+02,0.00E+00
1410358,2/26/23 9:20 AM,4.89E+01,3.28E+00,1.46E+02,0.00E+00
1410359,2/26/23 9:21 AM,4.81E+01,3.28E+00,1.46E+02,0.00E+00
1410360,2/26/23 9:22 AM,4.91E+01,3.27E+00,1.46E+02,0.00E+00
1410361,2/26/23 9:23 AM,4.85E+01,3.28E+00,1.46E+02,0.00E+00
1410362,2/26/23 9:24 AM,4.80E+01,3.27E+00,1.46E+02,0.00E+00
1410363,2/26/23 9:25 AM,4.82E+01,3.28E+00,1.46E+02,0.00E+00
1410364,2/26/23 9:26 AM,4.84E+01,3.27E+00,1.46E+02,0.00E+00
1410365,2/26/23 9:27 AM,4.82E+01,3.28E+00,1.46E+02,0.00E+00
1410366,2/26/23 9:28 AM,4.74E+01,3.28E+00,1.46E+02,0.00E+00
1410367,2/26/23 9:29 AM,4.79E+01,3.28E+00,1.46E+02,0.00E+00
1410368,2/26/23 9:30 AM,4.80E+01,3.27E+00,1.46E+02,0.00E+00
1410369,2/26/23 9:31 AM,4.73E+01,3.27E+00,1.46E+02,0.00E+00
1410370,2/26/23 9:32 AM,4.78E+01,3.27E+00,1.46E+02,0.00E+00
1410371,2/26/23 9:33 AM,4.78E+01,3.27E+00,1.46E+02,0.00E+00
1410372,2/26/23 9:34 AM,4.73E+01,3.27E+00,1.46E+02,0.00E+00
1410373,2/26/23 9:35 AM,4.69E+01,3.27E+00,1.46E+02,0.00E+00
1410374,2/26/23 9:36 AM,1.14E+02,1.05E+00,1.44E+02,0.00E+00
1410375,2/26/23 9:37 AM,1.03E+02,2.49E-01,1.37E+02,0.00E+00
1410376,2/26/23 9:38 AM,1.00E+02,1.27E-01,1.33E+02,0.00E+00
1410377,2/26/23 9:39 AM,9.95E+01,9.66E-02,1.30E+02,0.00E+00
1410378,2/26/23 9:40 AM,9.94E+01,9.66E-02,1.13E+02,0.00E+00
1410379,2/26/23 9:41 AM,9.22E+01,-1.46E-01,9.70E+01,0.00E+00
1410380,2/26/23 9:42 AM,7.08E+01,-1.10E-01,7.34E+01,0.00E+00
1410381,2/26/23 9:43 AM,7.31E+01,-2.92E-02,6.91E+01,0.00E+00
1410382,2/26/23 9:44 AM,7.57E+01,-1.91E-02,6.50E+01,0.00E+00
1410383,2/26/23 9:45 AM,7.74E+01,-2.05E-02,6.63E+01,0.00E+00
1410384,2/26/23 9:46 AM,7.40E+01,-1.65E-01,6.73E+01,0.00E+00
1410385,2/26/23 9:47 AM,7.07E+01,-1.62E-01,6.83E+01,0.00E+00
1410386,2/26/23 9:48 AM,7.09E+01,-2.49E-02,6.83E+01,0.00E+00
1410387,2/26/23 9:49 AM,7.10E+01,-1.48E-02,6.77E+01,0.00E+00
1410388,2/26/23 9:50 AM,8.50E+01,-1.32E-01,6.70E+01,0.00E+00
1410389,2/26/23 9:51 AM,6.14E+01,-1.36E-01,6.60E+01,0.00E+00
1410390,2/26/23 9:52 AM,7.52E+01,-8.85E-02,6.60E+01,0.00E+00
1410391,2/26/23 9:53 AM,8.89E+01,-2.10E-01,6.60E+01,0.00E+00
1410392,2/26/23 9:54 AM,1.01E+02,-2.40E-01,6.55E+01,0.00E+00
1410393,2/26/23 9:55 AM,1.07E+02,-2.29E-01,6.50E+01,0.00E+00
1410394,2/26/23 9:56 AM,1.08E+02,-2.49E-01,6.49E+01,0.00E+00
1410395,2/26/23 9:57 AM,1.98E+02,1.56E+01,7.22E+01,0.00E+00
1410396,2/26/23 9:58 AM,2.04E+02,1.59E+01,8.14E+01,0.00E+00
1410397,2/26/23 9:59 AM,2.04E+02,1.59E+01,8.74E+01,0.00E+00
1410398,2/26/23 10:00 AM,2.04E+02,1.59E+01,9.19E+01,0.00E+00
1410399,2/26/23 10:01 AM,2.04E+02,1.59E+01,9.52E+01,0.00E+00
1410400,2/26/23 10:02 AM,2.04E+02,1.59E+01,1.15E+02,0.00E+00
1410401,2/26/23 10:03 AM,2.04E+02,1.59E+01,1.38E+02,0.00E+00
1410402,2/26/23 10:04 AM,2.05E+02,1.60E+01,1.47E+02,0.00E+00
1410403,2/26/23 10:05 AM,2.04E+02,1.58E+01,1.51E+02,0.00E+00
1410404,2/26/23 10:06 AM,2.04E+02,1.59E+01,1.53E+02,0.00E+00
1410405,2/26/23 10:07 AM,2.04E+02,1.59E+01,1.54E+02,0.00E+00
1410406,2/26/23 10:08 AM,2.04E+02,1.59E+01,1.56E+02,0.00E+00
1410407,2/26/23 10:09 AM,2.04E+02,1.59E+01,1.55E+02,0.00E+00
1410408,2/26/23 10:10 AM,2.04E+02,1.58E+01,1.57E+02,0.00E+00
1410409,2/26/23 10:11 AM,1.83E+02,1.37E+01,1.59E+02,0.00E+00
1410410,2/26/23 10:12 AM,1.84E+02,1.39E+01,1.62E+02,0.00E+00
1410411,2/26/23 10:13 AM,1.82E+02,2.49E+01,1.62E+02,0.00E+00
1410412,2/26/23 10:14 AM,1.77E+02,2.49E+01,1.58E+02,0.00E+00
1410413,2/26/23 10:15 AM,1.72E+02,2.49E+01,1.57E+02,0.00E+00
1410414,2/26/23 10:16 AM,1.69E+02,2.49E+01,1.59E+02,0.00E+00
1410415,2/26/23 10:17 AM,1.65E+02,2.49E+01,1.62E+02,0.00E+00
1410416,2/26/23 10:18 AM,1.62E+02,2.49E+01,1.63E+02,0.00E+00
1410417,2/26/23 10:19 AM,1.58E+02,2.49E+01,1.61E+02,0.00E+00
1410418,2/26/23 10:20 AM,1.55E+02,2.49E+01,1.59E+02,0.00E+00
1410419,2/26/23 10:21 AM,1.52E+02,2.49E+01,1.58E+02,0.00E+00
1410420,2/26/23 10:22 AM,1.49E+02,2.47E+01,1.59E+02,0.00E+00
1410421,2/26/23 10:23 AM,1.46E+02,2.46E+01,1.62E+02,0.00E+00
1410422,2/26/23 10:24 AM,1.44E+02,2.49E+01,1.64E+02,0.00E+00
1410423,2/26/23 10:25 AM,1.41E+02,2.49E+01,1.62E+02,0.00E+00
1410424,2/26/23 10:26 AM,1.38E+02,2.49E+01,1.59E+02,0.00E+00
1410425,2/26/23 10:27 AM,1.36E+02,2.49E+01,1.58E+02,0.00E+00
1410426,2/26/23 10:28 AM,1.34E+02,2.49E+01,1.59E+02,0.00E+00
1410427,2/26/23 10:29 AM,1.32E+02,2.49E+01,1.60E+02,0.00E+00
1410428,2/26/23 10:30 AM,1.29E+02,2.49E+01,1.63E+02,0.00E+00
1410429,2/26/23 10:31 AM,1.27E+02,2.49E+01,1.64E+02,0.00E+00
1410430,2/26/23 10:32 AM,1.25E+02,2.49E+01,1.61E+02,0.00E+00
1410431,2/26/23 10:33 AM,1.23E+02,2.49E+01,1.59E+02,0.00E+00
1410432,2/26/23 10:34 AM,1.20E+02,2.49E+01,1.58E+02,0.00E+00
1410433,2/26/23 10:35 AM,1.18E+02,2.49E+01,1.59E+02,0.00E+00
1410434,2/26/23 10:36 AM,1.17E+02,2.49E+01,1.61E+02,0.00E+00
1410435,2/26/23 10:37 AM,1.15E+02,2.49E+01,1.64E+02,0.00E+00
1410436,2/26/23 10:38 AM,1.41E+02,2.48E+01,1.62E+02,0.00E+00
1410437,2/26/23 10:39 AM,1.63E+02,2.47E+01,1.60E+02,0.00E+00
1410438,2/26/23 10:40 AM,1.66E+02,2.46E+01,1.59E+02,0.00E+00
1410439,2/26/23 10:41 AM,1.66E+02,2.49E+01,1.58E+02,0.00E+00
1410440,2/26/23 10:42 AM,1.63E+02,2.49E+01,1.58E+02,0.00E+00
1410441,2/26/23 10:43 AM,1.59E+02,2.49E+01,1.61E+02,0.00E+00
1410442,2/26/23 10:44 AM,1.54E+02,2.49E+01,1.63E+02,0.00E+00
1410443,2/26/23 10:45 AM,1.50E+02,2.62E+01,1.62E+02,0.00E+00
1410444,2/26/23 10:46 AM,1.47E+02,2.62E+01,1.62E+02,0.00E+00
1410445,2/26/23 10:47 AM,1.44E+02,2.62E+01,1.65E+02,0.00E+00
1410446,2/26/23 10:48 AM,1.41E+02,2.62E+01,1.65E+02,0.00E+00
1410447,2/26/23 10:49 AM,1.38E+02,2.62E+01,1.63E+02,0.00E+00
1410448,2/26/23 10:50 AM,1.35E+02,2.61E+01,1.63E+02,0.00E+00
1410449,2/26/23 10:51 AM,1.32E+02,2.62E+01,1.62E+02,0.00E+00
1410450,2/26/23 10:52 AM,1.30E+02,2.49E+01,1.63E+02,0.00E+00
1410451,2/26/23 10:53 AM,1.27E+02,2.49E+01,1.64E+02,0.00E+00
1410452,2/26/23 10:54 AM,1.25E+02,2.49E+01,1.62E+02,0.00E+00
1410453,2/26/23 10:55 AM,1.23E+02,2.49E+01,1.62E+02,0.00E+00
1410454,2/26/23 10:56 AM,1.21E+02,2.49E+01,1.61E+02,0.00E+00
1410455,2/26/23 10:57 AM,1.19E+02,2.49E+01,1.60E+02,0.00E+00
1410456,2/26/23 10:58 AM,1.17E+02,2.52E+01,1.60E+02,0.00E+00
1410457,2/26/23 10:59 AM,1.14E+02,2.50E+01,1.59E+02,0.00E+00
1410458,2/26/23 11:00 AM,1.13E+02,2.49E+01,1.59E+02,0.00E+00
1410459,2/26/23 11:01 AM,1.12E+02,2.49E+01,1.58E+02,0.00E+00
1410460,2/26/23 11:02 AM,1.10E+02,2.49E+01,1.58E+02,0.00E+00
1410461,2/26/23 11:03 AM,1.08E+02,2.54E+01,1.57E+02,0.00E+00
1410462,2/26/23 11:04 AM,1.06E+02,2.51E+01,1.57E+02,0.00E+00
1410463,2/26/23 11:05 AM,1.05E+02,2.49E+01,1.56E+02,0.00E+00
1410464,2/26/23 11:06 AM,1.03E+02,2.49E+01,1.56E+02,0.00E+00
1410465,2/26/23 11:07 AM,1.02E+02,2.49E+01,1.55E+02,0.00E+00
1410466,2/26/23 11:08 AM,1.32E+02,2.48E+01,1.55E+02,0.00E+00
1410467,2/26/23 11:09 AM,1.57E+02,2.48E+01,1.54E+02,0.00E+00
1410468,2/26/23 11:10 AM,1.61E+02,2.47E+01,1.54E+02,0.00E+00
1410469,2/26/23 11:11 AM,1.61E+02,2.49E+01,1.53E+02,0.00E+00
1410470,2/26/23 11:12 AM,1.58E+02,2.49E+01,1.53E+02,0.00E+00
1410471,2/26/23 11:13 AM,1.53E+02,2.49E+01,1.52E+02,0.00E+00
1410472,2/26/23 11:14 AM,1.49E+02,2.49E+01,1.52E+02,0.00E+00
1410473,2/26/23 11:15 AM,1.45E+02,2.49E+01,1.51E+02,0.00E+00
1410474,2/26/23 11:16 AM,1.42E+02,2.50E+01,1.50E+02,0.00E+00
1410475,2/26/23 11:17 AM,1.39E+02,2.49E+01,1.50E+02,0.00E+00
1410476,2/26/23 11:18 AM,1.36E+02,2.49E+01,1.49E+02,0.00E+00
1410477,2/26/23 11:21 AM,1.39E+02,2.49E+01,1.51E+02,0.00E+00
1410478,2/26/23 11:22 AM,1.36E+02,2.50E+01,1.50E+02,0.00E+00
1410479,2/26/23 11:23 AM,1.34E+02,2.49E+01,1.49E+02,0.00E+00
1410480,2/26/23 11:24 AM,1.32E+02,2.50E+01,1.48E+02,0.00E+00
1410481,2/26/23 11:25 AM,5.08E+01,6.44E+00,1.46E+02,0.00E+00
1410482,2/26/23 11:26 AM,3.28E+01,5.80E+00,1.25E+02,0.00E+00
1410483,2/26/23 11:27 AM,3.11E+01,1.91E+01,1.13E+02,0.00E+00
1410484,2/26/23 11:28 AM,3.27E+01,1.38E+01,1.04E+02,0.00E+00
1410485,2/26/23 11:29 AM,3.06E+01,1.45E+01,1.02E+02,0.00E+00
1410486,2/26/23 11:30 AM,3.02E+01,1.54E+01,1.01E+02,0.00E+00
1410487,2/26/23 11:31 AM,3.01E+01,1.56E+01,1.01E+02,0.00E+00
1410488,2/26/23 11:32 AM,3.00E+01,1.49E+01,1.01E+02,0.00E+00
1410489,2/26/23 11:33 AM,2.99E+01,1.47E+01,1.01E+02,0.00E+00
1410490,2/26/23 11:34 AM,2.98E+01,1.35E+01,1.01E+02,0.00E+00
1410491,2/26/23 11:35 AM,6.26E+01,3.16E+00,1.01E+02,0.00E+00
1410492,2/26/23 11:36 AM,8.06E+01,2.58E+00,1.01E+02,0.00E+00
1410493,2/26/23 11:37 AM,1.05E+02,2.28E+00,1.01E+02,0.00E+00
1410494,2/26/23 11:38 AM,1.07E+02,5.61E-02,1.01E+02,0.00E+00
1410495,2/26/23 11:39 AM,9.54E+01,5.32E-02,9.95E+01,0.00E+00
1410496,2/26/23 11:40 AM,9.15E+01,-5.24E-02,8.52E+01,0.00E+00
1410497,2/26/23 11:41 AM,8.81E+01,-4.22E-02,7.27E+01,0.00E+00
1410498,2/26/23 11:42 AM,8.46E+01,-1.16E-01,6.72E+01,0.00E+00
1410499,2/26/23 11:43 AM,8.29E+01,-3.50E-02,6.76E+01,0.00E+00
1410500,2/26/23 11:44 AM,8.16E+01,-3.21E-02,6.97E+01,0.00E+00
1410501,2/26/23 11:45 AM,8.05E+01,-6.25E-02,7.14E+01,0.00E+00
1410502,2/26/23 11:46 AM,7.92E+01,-6.11E-02,7.24E+01,0.00E+00
1410503,2/26/23 11:47 AM,7.80E+01,-6.25E-02,7.32E+01,0.00E+00
1410504,2/26/23 11:48 AM,9.41E+01,-4.37E-02,7.37E+01,0.00E+00
1410505,2/26/23 11:49 AM,1.01E+02,-2.09E-01,7.43E+01,0.00E+00
1410506,2/26/23 11:50 AM,1.01E+02,-1.55E-01,7.37E+01,0.00E+00
1410507,2/26/23 11:51 AM,1.09E+02,-2.03E-01,7.28E+01,0.00E+00
1410508,2/26/23 11:52 AM,1.09E+02,1.03E+01,7.49E+01,0.00E+00
1410509,2/26/23 11:53 AM,2.04E+02,1.59E+01,8.25E+01,0.00E+00
1410510,2/26/23 11:54 AM,2.05E+02,1.59E+01,8.98E+01,0.00E+00
1410511,2/26/23 11:55 AM,2.05E+02,1.59E+01,9.51E+01,0.00E+00
1410512,2/26/23 11:56 AM,2.04E+02,1.59E+01,9.87E+01,0.00E+00
1410513,2/26/23 11:57 AM,2.04E+02,1.59E+01,1.02E+02,0.00E+00
1410514,2/26/23 11:58 AM,2.04E+02,1.58E+01,1.33E+02,0.00E+00
1410515,2/26/23 11:59 AM,2.04E+02,1.59E+01,1.50E+02,0.00E+00
1410516,2/26/23 12:00 PM,2.05E+02,1.60E+01,1.49E+02,0.00E+00
1410517,2/26/23 12:01 PM,2.05E+02,1.59E+01,1.47E+02,0.00E+00
1410518,2/26/23 12:02 PM,2.04E+02,1.59E+01,1.47E+02,0.00E+00
1410519,2/26/23 12:03 PM,2.04E+02,1.59E+01,1.47E+02,0.00E+00
1410520,2/26/23 12:04 PM,2.04E+02,1.59E+01,1.47E+02,0.00E+00
1410521,2/26/23 12:05 PM,2.04E+02,1.59E+01,1.48E+02,0.00E+00
1410522,2/26/23 12:06 PM,2.05E+02,1.60E+01,1.48E+02,0.00E+00
1410523,2/26/23 12:07 PM,1.86E+02,1.38E+01,1.47E+02,0.00E+00
1410524,2/26/23 12:08 PM,1.85E+02,1.51E+01,1.49E+02,0.00E+00
1410525,2/26/23 12:09 PM,1.82E+02,2.48E+01,1.50E+02,0.00E+00
1410526,2/26/23 12:10 PM,1.77E+02,2.48E+01,1.51E+02,0.00E+00
1410527,2/26/23 12:11 PM,1.73E+02,2.48E+01,1.52E+02,0.00E+00
1410528,2/26/23 12:12 PM,1.67E+02,2.48E+01,1.53E+02,0.00E+00
1410529,2/26/23 12:13 PM,1.65E+02,2.55E+01,1.53E+02,0.00E+00
1410530,2/26/23 12:14 PM,1.62E+02,2.58E+01,1.54E+02,0.00E+00
1410531,2/26/23 12:15 PM,1.59E+02,2.49E+01,1.54E+02,0.00E+00
1410532,2/26/23 12:16 PM,1.56E+02,2.49E+01,1.54E+02,0.00E+00
1410533,2/26/23 12:17 PM,1.53E+02,2.49E+01,1.54E+02,0.00E+00
1410534,2/26/23 12:18 PM,1.50E+02,2.49E+01,1.54E+02,0.00E+00
1410535,2/26/23 12:19 PM,1.47E+02,2.49E+01,1.55E+02,0.00E+00
1410536,2/26/23 12:20 PM,1.45E+02,2.49E+01,1.55E+02,0.00E+00
1410537,2/26/23 12:21 PM,1.42E+02,2.49E+01,1.54E+02,0.00E+00
1410538,2/26/23 12:22 PM,1.40E+02,2.49E+01,1.55E+02,0.00E+00
1410539,2/26/23 12:23 PM,1.37E+02,2.49E+01,1.54E+02,0.00E+00
1410540,2/26/23 12:24 PM,1.34E+02,2.52E+01,1.55E+02,0.00E+00
1410541,2/26/23 12:25 PM,1.32E+02,2.49E+01,1.55E+02,0.00E+00
1410542,2/26/23 12:26 PM,1.30E+02,2.49E+01,1.55E+02,0.00E+00
1410543,2/26/23 12:27 PM,1.28E+02,2.52E+01,1.55E+02,0.00E+00
1410544,2/26/23 12:28 PM,1.25E+02,2.50E+01,1.55E+02,0.00E+00
1410545,2/26/23 12:29 PM,1.24E+02,2.49E+01,1.55E+02,0.00E+00
1410546,2/26/23 12:30 PM,1.22E+02,2.66E+01,1.55E+02,0.00E+00
1410547,2/26/23 12:31 PM,1.20E+02,2.51E+01,1.55E+02,0.00E+00
1410548,2/26/23 12:32 PM,1.18E+02,2.49E+01,1.55E+02,0.00E+00
1410549,2/26/23 12:33 PM,1.17E+02,2.49E+01,1.56E+02,0.00E+00
1410550,2/26/23 12:34 PM,1.66E+02,2.46E+01,1.55E+02,0.00E+00
1410551,2/26/23 12:35 PM,1.68E+02,2.47E+01,1.56E+02,0.00E+00
1410552,2/26/23 12:36 PM,1.70E+02,2.46E+01,1.55E+02,0.00E+00
1410553,2/26/23 12:37 PM,1.66E+02,2.49E+01,1.55E+02,0.00E+00
1410554,2/26/23 12:38 PM,1.63E+02,2.49E+01,1.56E+02,0.00E+00
1410555,2/26/23 12:39 PM,1.59E+02,2.49E+01,1.55E+02,0.00E+00
1410556,2/26/23 12:40 PM,1.55E+02,2.49E+01,1.55E+02,0.00E+00
1410557,2/26/23 12:41 PM,1.52E+02,2.49E+01,1.56E+02,0.00E+00
1410558,2/26/23 12:42 PM,1.48E+02,2.50E+01,1.55E+02,0.00E+00
1410559,2/26/23 12:43 PM,1.45E+02,2.51E+01,1.55E+02,0.00E+00
1410560,2/26/23 12:44 PM,1.42E+02,2.49E+01,1.55E+02,0.00E+00
1410561,2/26/23 12:45 PM,1.39E+02,2.49E+01,1.55E+02,0.00E+00
1410562,2/26/23 12:46 PM,1.36E+02,2.49E+01,1.54E+02,0.00E+00
1410563,2/26/23 12:47 PM,1.33E+02,2.52E+01,1.54E+02,0.00E+00
1410564,2/26/23 12:48 PM,1.32E+02,2.60E+01,1.53E+02,0.00E+00
1410565,2/26/23 12:49 PM,1.29E+02,2.49E+01,1.53E+02,0.00E+00
1410566,2/26/23 12:50 PM,1.27E+02,2.49E+01,1.53E+02,0.00E+00
1410567,2/26/23 12:51 PM,1.24E+02,2.49E+01,1.52E+02,0.00E+00
1410568,2/26/23 12:52 PM,1.23E+02,2.49E+01,1.52E+02,0.00E+00
1410569,2/26/23 12:53 PM,1.21E+02,2.49E+01,1.51E+02,0.00E+00
1410570,2/26/23 12:54 PM,1.19E+02,2.49E+01,1.50E+02,0.00E+00
1410571,2/26/23 12:55 PM,1.17E+02,2.49E+01,1.50E+02,0.00E+00
1410572,2/26/23 12:56 PM,1.15E+02,2.49E+01,1.50E+02,0.00E+00
1410573,2/26/23 12:57 PM,1.13E+02,2.61E+01,1.49E+02,0.00E+00
1410574,2/26/23 12:58 PM,1.11E+02,2.49E+01,1.49E+02,0.00E+00
1410575,2/26/23 12:59 PM,1.09E+02,2.49E+01,1.49E+02,0.00E+00
1410576,2/26/23 1:00 PM,1.08E+02,2.49E+01,1.49E+02,0.00E+00
1410577,2/26/23 1:01 PM,1.06E+02,2.52E+01,1.48E+02,0.00E+00
1410578,2/26/23 1:02 PM,1.04E+02,2.49E+01,1.48E+02,0.00E+00
1410579,2/26/23 1:03 PM,1.03E+02,2.49E+01,1.48E+02,0.00E+00
1410580,2/26/23 1:04 PM,1.42E+02,2.48E+01,1.48E+02,0.00E+00
1410581,2/26/23 1:05 PM,1.55E+02,2.49E+01,1.48E+02,0.00E+00
1410582,2/26/23 1:06 PM,1.55E+02,2.48E+01,1.48E+02,0.00E+00
1410583,2/26/23 1:07 PM,1.55E+02,2.49E+01,1.47E+02,0.00E+00
1410584,2/26/23 1:08 PM,1.51E+02,2.49E+01,1.47E+02,0.00E+00
1410585,2/26/23 1:09 PM,1.47E+02,2.49E+01,1.47E+02,0.00E+00
1410586,2/26/23 1:10 PM,1.43E+02,2.49E+01,1.47E+02,0.00E+00
1410587,2/26/23 1:11 PM,1.40E+02,2.49E+01,1.47E+02,0.00E+00
1410588,2/26/23 1:12 PM,1.37E+02,2.49E+01,1.47E+02,0.00E+00
1410589,2/26/23 1:13 PM,1.34E+02,2.49E+01,1.47E+02,0.00E+00
1410590,2/26/23 1:14 PM,1.31E+02,2.49E+01,1.47E+02,0.00E+00
1410591,2/26/23 1:15 PM,1.29E+02,2.58E+01,1.47E+02,0.00E+00
1410592,2/26/23 1:16 PM,1.26E+02,2.50E+01,1.48E+02,0.00E+00
1410593,2/26/23 1:17 PM,1.23E+02,2.49E+01,1.48E+02,0.00E+00
1410594,2/26/23 1:18 PM,1.21E+02,2.66E+01,1.48E+02,0.00E+00
1410595,2/26/23 1:19 PM,3.86E+01,6.84E+00,1.38E+02,0.00E+00
1410596,2/26/23 1:20 PM,3.42E+01,6.21E+00,1.21E+02,0.00E+00
1410597,2/26/23 1:21 PM,3.33E+01,1.40E+01,1.09E+02,0.00E+00
1410598,2/26/23 1:22 PM,3.33E+01,1.16E+01,1.03E+02,0.00E+00
1410599,2/26/23 1:23 PM,3.29E+01,1.56E+01,1.01E+02,0.00E+00
1410600,2/26/23 1:24 PM,3.26E+01,1.18E+01,1.01E+02,0.00E+00
1410601,2/26/23 1:25 PM,3.25E+01,1.42E+01,1.01E+02,0.00E+00
1410602,2/26/23 1:26 PM,3.24E+01,1.56E+01,1.01E+02,0.00E+00
1410603,2/26/23 1:27 PM,3.23E+01,1.22E+01,1.01E+02,0.00E+00
1410604,2/26/23 1:28 PM,3.23E+01,1.35E+01,1.01E+02,0.00E+00
1410605,2/26/23 1:29 PM,7.69E+01,4.32E+00,1.01E+02,0.00E+00
1410606,2/26/23 1:30 PM,1.07E+02,3.61E+00,1.01E+02,0.00E+00
1410607,2/26/23 1:31 PM,1.25E+02,1.65E+00,1.02E+02,0.00E+00
1410608,2/26/23 1:32 PM,1.01E+02,-1.61E-01,1.01E+02,0.00E+00
1410609,2/26/23 1:33 PM,9.59E+01,-2.59E-01,9.67E+01,0.00E+00
1410610,2/26/23 1:34 PM,7.10E+01,-9.00E-02,8.20E+01,0.00E+00
1410611,2/26/23 1:35 PM,8.09E+01,-5.96E-02,7.62E+01,0.00E+00
1410612,2/26/23 1:36 PM,8.22E+01,-5.09E-02,7.45E+01,0.00E+00
1410613,2/26/23 1:37 PM,8.18E+01,-4.51E-02,7.37E+01,0.00E+00
1410614,2/26/23 1:38 PM,8.09E+01,-4.22E-02,7.43E+01,0.00E+00
1410615,2/26/23 1:39 PM,7.98E+01,-4.22E-02,7.41E+01,0.00E+00
1410616,2/26/23 1:40 PM,7.84E+01,-4.08E-02,7.27E+01,0.00E+00
1410617,2/26/23 1:41 PM,7.71E+01,-4.22E-02,7.22E+01,0.00E+00
1410618,2/26/23 1:42 PM,7.62E+01,-4.51E-02,7.25E+01,0.00E+00
